1,266,276,233,242,175,265,270,221,272,244,422
1,272,281,231,193,108,254,267,220,252,249,455
1,272,264,244,232,133,258,270,217,261,237,400
1,289,286,265,222,151,265,274,214,238,256,363
1,281,307,265,285,256,280,305,254,286,232,279
1,282,295,257,281,263,276,306,253,287,234,301
1,285,294,261,290,277,298,304,254,285,248,396
1,263,269,239,232,186,245,274,218,228,223,385
1,274,300,277,290,247,259,296,236,264,243,380
1,281,296,247,191,111,239,270,207,228,238,439
1,282,250,250,231,148,246,272,219,256,268,437
1,290,326,289,259,219,203,245,193,219,283,442
1,276,284,258,208,136,215,251,204,217,268,436
1,281,298,248,200,117,232,268,208,230,244,426
1,285,292,268,298,264,256,300,239,254,223,378
1,267,248,239,291,220,253,292,217,241,221,399
1,284,259,211,212,147,210,248,204,232,225,408
1,283,246,220,205,127,212,256,211,242,231,392
1,275,273,228,222,152,224,260,213,250,238,407
1,257,280,314,326,214,218,261,203,241,244,405
1,257,300,273,284,230,242,276,223,267,230,307
1,256,281,251,277,229,239,266,214,259,238,357
1,265,285,261,294,262,264,292,237,277,239,215
1,246,254,228,222,132,205,252,211,225,218,397
2,277,268,264,322,296,310,326,283,327,312,377
2,269,265,270,329,298,308,325,282,327,303,369
2,273,251,230,333,312,308,326,281,324,313,404
2,276,275,255,315,295,302,327,282,325,317,396
2,264,250,293,331,280,308,311,270,305,286,108
2,282,272,247,316,300,306,326,281,323,323,394
2,275,261,239,332,307,305,326,282,323,313,406
2,268,260,253,332,291,311,326,275,309,279,354
2,276,241,274,333,295,311,325,277,316,290,361
2,277,249,279,328,288,309,318,271,320,293,382
2,286,265,263,319,276,306,328,284,328,318,404
2,262,254,253,325,269,305,324,279,322,257,310
2,286,268,264,325,293,304,327,283,325,322,346
2,280,252,258,332,299,307,326,281,324,308,370
2,282,271,256,318,290,304,328,286,325,312,343
2,273,252,271,324,290,306,323,274,321,306,262
2,281,258,257,315,289,303,326,282,323,320,247
2,272,245,235,327,294,304,325,279,318,311,208
2,273,255,226,334,293,304,327,284,320,306,133
2,263,249,284,331,295,306,324,269,318,281,235
2,281,260,233,310,291,299,325,281,322,320,280
2,281,254,239,324,292,300,326,281,321,315,240
2,278,262,246,316,294,301,326,279,320,320,278
2,267,250,259,330,250,307,315,271,312,277,200
2,262,268,223,321,295,304,326,272,310,309,249
2,278,261,245,320,280,309,324,276,326,312,189
2,284,265,257,317,282,314,322,277,321,321,322
2,267,254,232,322,269,310,325,279,316,288,260
2,277,249,239,329,287,305,322,277,321,308,321
2,275,255,238,315,284,306,326,279,323,295,208
2,272,256,240,313,287,303,320,275,323,287,258
2,269,239,244,319,277,308,326,277,321,290,278
2,274,258,246,315,287,305,325,265,314,296,326
2,266,243,202,326,289,303,327,282,323,288,268
2,266,250,286,324,300,300,317,255,322,278,250
3,299,289,288,226,145,231,262,209,318,313,398
3,309,310,302,240,152,233,265,214,312,323,417
3,297,314,305,260,184,227,270,220,304,312,442
3,274,310,292,266,224,271,278,213,291,265,350
3,280,301,271,250,215,274,277,211,281,263,347
3,278,312,289,223,145,225,257,198,284,282,377
3,283,307,292,224,152,233,258,201,291,293,391
3,291,302,275,230,132,218,259,207,314,317,403
3,280,313,283,229,141,232,261,202,288,281,299
3,277,319,287,226,129,220,260,202,282,260,314
3,301,258,292,232,141,222,258,205,308,321,407
3,308,320,303,258,177,238,264,211,306,321,414
3,263,328,303,242,159,222,249,194,268,235,276
3,294,318,305,266,202,231,271,216,303,299,401
3,275,321,304,285,230,247,283,225,291,284,384
3,280,304,282,235,174,232,258,200,300,298,402
3,291,292,294,280,253,265,281,241,309,320,411
3,290,321,299,273,196,222,264,219,294,286,406
3,291,305,274,263,185,239,283,247,312,271,426
3,263,326,311,277,195,216,240,186,281,265,6
3,275,313,292,254,176,217,252,200,277,286,372
3,287,309,291,260,176,217,259,218,311,303,409
3,290,298,279,261,225,257,272,214,286,297,400
3,298,300,300,248,172,223,255,204,304,319,420
3,283,272,271,239,196,234,262,212,313,296,401
3,278,314,294,269,225,265,276,216,290,284,393
3,296,304,295,245,159,224,255,213,288,299,402
3,298,317,303,251,164,218,256,207,278,299,429
3,278,314,285,229,136,224,267,223,277,264,406
3,271,321,291,232,153,222,245,195,281,250,225
3,281,307,294,239,161,225,257,204,288,287,361
3,296,293,274,230,151,225,258,207,305,308,392
3,287,284,251,211,128,223,254,206,270,263,327
4,298,301,275,218,132,233,264,206,275,260,454
4,301,314,288,238,151,242,272,221,255,279,463
4,306,312,274,229,139,241,271,216,243,256,416
4,292,316,272,233,146,246,274,227,260,244,445
4,294,288,245,249,174,269,293,230,273,238,412
4,305,317,280,239,157,243,266,205,229,254,127
4,288,251,239,234,157,250,274,217,263,232,305
4,295,315,285,246,174,264,286,225,243,284,444
4,290,280,259,224,139,235,272,217,253,250,435
